esperas,hora,aero
0,1670256000000,SBKP
0,1670259600000,SBKP
1,1670263200000,SBKP
4,1670266800000,SBKP
2,1670270400000,SBKP
0,1670274000000,SBKP
0,1670277600000,SBKP
0,1670281200000,SBKP
2,1670284800000,SBKP
0,1670288400000,SBKP
0,1670292000000,SBKP
0,1670295600000,SBKP
0,1670299200000,SBKP
0,1670302800000,SBKP
0,1670306400000,SBKP
0,1670310000000,SBKP
0,1670313600000,SBKP
1,1670317200000,SBKP
0,1670320800000,SBKP
0,1670324400000,SBKP
0,1670328000000,SBKP
0,1670331600000,SBKP
7,1670335200000,SBKP
13,1670338800000,SBKP
0,1670342400000,SBKP
0,1670346000000,SBKP
0,1670349600000,SBKP
9,1670353200000,SBKP
0,1670356800000,SBKP
0,1670360400000,SBKP
1,1670364000000,SBKP
0,1670367600000,SBKP
0,1670371200000,SBKP
2,1670374800000,SBKP
0,1670378400000,SBKP
0,1670382000000,SBKP
0,1670385600000,SBKP
0,1670389200000,SBKP
0,1670392800000,SBKP
0,1670396400000,SBKP
0,1670400000000,SBKP
0,1670403600000,SBKP
0,1670407200000,SBKP
0,1670410800000,SBKP
0,1670414400000,SBKP
0,1670418000000,SBKP
1,1670421600000,SBKP
0,1670425200000,SBKP
0,1670428800000,SBKP
0,1670432400000,SBKP
0,1670436000000,SBKP
0,1670439600000,SBKP
0,1670443200000,SBKP
0,1670446800000,SBKP
0,1670450400000,SBKP
0,1670454000000,SBKP
0,1670457600000,SBKP
0,1670461200000,SBKP
0,1670464800000,SBKP
0,1670468400000,SBKP
0,1670472000000,SBKP
0,1670475600000,SBKP
0,1670479200000,SBKP
0,1670482800000,SBKP
0,1670486400000,SBKP
0,1670490000000,SBKP
0,1670493600000,SBKP
0,1670497200000,SBKP
0,1670500800000,SBKP
0,1670504400000,SBKP
1,1670508000000,SBKP
0,1670511600000,SBKP
1,1670515200000,SBKP
0,1670518800000,SBKP
0,1670522400000,SBKP
0,1670526000000,SBKP
0,1670529600000,SBKP
0,1670533200000,SBKP
1,1670536800000,SBKP
0,1670540400000,SBKP
0,1670544000000,SBKP
0,1670547600000,SBKP
0,1670551200000,SBKP
0,1670554800000,SBKP
0,1670558400000,SBKP
0,1670562000000,SBKP
0,1670565600000,SBKP
0,1670569200000,SBKP
0,1670572800000,SBKP
0,1670576400000,SBKP
0,1670580000000,SBKP
0,1670583600000,SBKP
0,1670587200000,SBKP
0,1670590800000,SBKP
0,1670594400000,SBKP
1,1670598000000,SBKP
0,1670601600000,SBKP
1,1670605200000,SBKP
0,1670608800000,SBKP
1,1670612400000,SBKP
0,1670616000000,SBKP
0,1670619600000,SBKP
0,1670623200000,SBKP
0,1670626800000,SBKP
0,1670630400000,SBKP
0,1670634000000,SBKP
0,1670637600000,SBKP
0,1670641200000,SBKP
0,1670644800000,SBKP
0,1670648400000,SBKP
0,1670652000000,SBKP
0,1670655600000,SBKP
0,1670659200000,SBKP
0,1670662800000,SBKP
0,1670666400000,SBKP
0,1670670000000,SBKP
0,1670673600000,SBKP
0,1670677200000,SBKP
0,1670680800000,SBKP
0,1670684400000,SBKP
0,1670688000000,SBKP
0,1670691600000,SBKP
0,1670695200000,SBKP
0,1670698800000,SBKP
0,1670702400000,SBKP
0,1670706000000,SBKP
0,1670709600000,SBKP
0,1670713200000,SBKP
0,1670716800000,SBKP
0,1670720400000,SBKP
0,1670724000000,SBKP
0,1670727600000,SBKP
0,1670731200000,SBKP
0,1670734800000,SBKP
0,1670738400000,SBKP
0,1670742000000,SBKP
0,1670745600000,SBKP
0,1670749200000,SBKP
0,1670752800000,SBKP
0,1670756400000,SBKP
0,1670760000000,SBKP
0,1670763600000,SBKP
0,1670767200000,SBKP
0,1670770800000,SBKP
0,1670774400000,SBKP
0,1670778000000,SBKP
0,1670781600000,SBKP
0,1670785200000,SBKP
2,1670788800000,SBKP
0,1670792400000,SBKP
0,1670796000000,SBKP
0,1670799600000,SBKP
0,1670803200000,SBKP
0,1670806800000,SBKP
0,1670810400000,SBKP
0,1670814000000,SBKP
0,1670817600000,SBKP
0,1670821200000,SBKP
0,1670824800000,SBKP
0,1670828400000,SBKP
0,1670832000000,SBKP
0,1670835600000,SBKP
0,1670839200000,SBKP
0,1670842800000,SBKP
0,1670846400000,SBKP
0,1670850000000,SBKP
14,1670853600000,SBKP
17,1670857200000,SBKP
0,1670860800000,SBKP
0,1670864400000,SBKP
0,1670868000000,SBKP
0,1670871600000,SBKP
3,1670875200000,SBKP
0,1670878800000,SBKP
0,1670882400000,SBKP
0,1670886000000,SBKP
0,1670889600000,SBKP
0,1670893200000,SBKP
1,1670896800000,SBKP
0,1670900400000,SBKP
0,1670904000000,SBKP
0,1670907600000,SBKP
0,1670911200000,SBKP
0,1670914800000,SBKP
1,1670918400000,SBKP
0,1670922000000,SBKP
0,1670925600000,SBKP
0,1670929200000,SBKP
2,1670932800000,SBKP
1,1670936400000,SBKP
1,1670940000000,SBKP
0,1670943600000,SBKP
0,1670947200000,SBKP
0,1670950800000,SBKP
0,1670954400000,SBKP
2,1670958000000,SBKP
6,1670961600000,SBKP
0,1670965200000,SBKP
0,1670968800000,SBKP
0,1670972400000,SBKP
2,1670976000000,SBKP
0,1670979600000,SBKP
0,1670983200000,SBKP
0,1670986800000,SBKP
0,1670990400000,SBKP
0,1670994000000,SBKP
0,1670997600000,SBKP
3,1671001200000,SBKP
0,1671004800000,SBKP
0,1671008400000,SBKP
2,1671012000000,SBKP
0,1671015600000,SBKP
0,1671019200000,SBKP
0,1671022800000,SBKP
0,1671026400000,SBKP
0,1671030000000,SBKP
0,1671033600000,SBKP
0,1671037200000,SBKP
0,1671040800000,SBKP
0,1671044400000,SBKP
0,1671048000000,SBKP
0,1671051600000,SBKP
0,1671055200000,SBKP
1,1671058800000,SBKP
0,1671062400000,SBKP
0,1671066000000,SBKP
0,1671069600000,SBKP
0,1671073200000,SBKP
0,1671076800000,SBKP
0,1671080400000,SBKP
0,1671084000000,SBKP
1,1671087600000,SBKP
0,1671091200000,SBKP
0,1671094800000,SBKP
0,1671098400000,SBKP
0,1671102000000,SBKP
0,1671105600000,SBKP
0,1671109200000,SBKP
1,1671112800000,SBKP
5,1671116400000,SBKP
0,1671120000000,SBKP
0,1671123600000,SBKP
0,1671127200000,SBKP
0,1671130800000,SBKP
0,1671134400000,SBKP
0,1671138000000,SBKP
0,1671141600000,SBKP
0,1671145200000,SBKP
4,1671148800000,SBKP
0,1671152400000,SBKP
0,1671156000000,SBKP
0,1671159600000,SBKP
0,1671163200000,SBKP
0,1671166800000,SBKP
0,1671170400000,SBKP
0,1671174000000,SBKP
0,1671177600000,SBKP
0,1671181200000,SBKP
0,1671184800000,SBKP
0,1671188400000,SBKP
0,1671192000000,SBKP
0,1671195600000,SBKP
0,1671199200000,SBKP
0,1671202800000,SBKP
0,1671206400000,SBKP
0,1671210000000,SBKP
0,1671213600000,SBKP
1,1671217200000,SBKP
1,1671220800000,SBKP
0,1671224400000,SBKP
0,1671228000000,SBKP
0,1671231600000,SBKP
12,1671235200000,SBKP
0,1671238800000,SBKP
0,1671242400000,SBKP
0,1671246000000,SBKP
0,1671249600000,SBKP
0,1671253200000,SBKP
0,1671256800000,SBKP
0,1671260400000,SBKP
0,1671264000000,SBKP
0,1671267600000,SBKP
0,1671271200000,SBKP
0,1671274800000,SBKP
0,1671278400000,SBKP
0,1671282000000,SBKP
0,1671285600000,SBKP
0,1671289200000,SBKP
0,1671292800000,SBKP
0,1671296400000,SBKP
0,1671300000000,SBKP
0,1671303600000,SBKP
1,1671307200000,SBKP
0,1671310800000,SBKP
2,1671314400000,SBKP
0,1671318000000,SBKP
0,1671321600000,SBKP
0,1671325200000,SBKP
0,1671328800000,SBKP
0,1671332400000,SBKP
0,1671336000000,SBKP
0,1671339600000,SBKP
0,1671343200000,SBKP
0,1671346800000,SBKP
0,1671350400000,SBKP
0,1671354000000,SBKP
0,1671357600000,SBKP
0,1671361200000,SBKP
0,1671364800000,SBKP
0,1671368400000,SBKP
0,1671372000000,SBKP
0,1671375600000,SBKP
0,1671379200000,SBKP
0,1671382800000,SBKP
0,1671386400000,SBKP
0,1671390000000,SBKP
0,1671393600000,SBKP
0,1671397200000,SBKP
0,1671400800000,SBKP
0,1671404400000,SBKP
0,1671408000000,SBKP
0,1671411600000,SBKP
0,1671415200000,SBKP
0,1671418800000,SBKP
0,1671422400000,SBKP
0,1671426000000,SBKP
0,1671429600000,SBKP
0,1671433200000,SBKP
0,1671436800000,SBKP
2,1671440400000,SBKP
0,1671444000000,SBKP
0,1671447600000,SBKP
0,1671451200000,SBKP
0,1671454800000,SBKP
0,1671458400000,SBKP
0,1671462000000,SBKP
0,1671465600000,SBKP
0,1671469200000,SBKP
0,1671472800000,SBKP
0,1671476400000,SBKP
0,1671480000000,SBKP
0,1671483600000,SBKP
0,1671487200000,SBKP
1,1671490800000,SBKP
4,1671494400000,SBKP
0,1671498000000,SBKP
0,1671501600000,SBKP
0,1671505200000,SBKP
0,1671508800000,SBKP
0,1671512400000,SBKP
0,1671516000000,SBKP
0,1671519600000,SBKP
0,1671523200000,SBKP
0,1671526800000,SBKP
0,1671530400000,SBKP
0,1671534000000,SBKP
0,1671537600000,SBKP
0,1671541200000,SBKP
0,1671544800000,SBKP
0,1671548400000,SBKP
0,1671552000000,SBKP
0,1671555600000,SBKP
0,1671559200000,SBKP
0,1671562800000,SBKP
0,1671566400000,SBKP
0,1671570000000,SBKP
0,1671573600000,SBKP
6,1671577200000,SBKP
4,1671580800000,SBKP
0,1671584400000,SBKP
0,1671588000000,SBKP
0,1671591600000,SBKP
0,1671595200000,SBKP
0,1671598800000,SBKP
0,1671602400000,SBKP
0,1671606000000,SBKP
0,1671609600000,SBKP
0,1671613200000,SBKP
0,1671616800000,SBKP
0,1671620400000,SBKP
0,1671624000000,SBKP
0,1671627600000,SBKP
0,1671631200000,SBKP
0,1671634800000,SBKP
0,1671638400000,SBKP
0,1671642000000,SBKP
0,1671645600000,SBKP
0,1671649200000,SBKP
2,1671652800000,SBKP
0,1671656400000,SBKP
0,1671660000000,SBKP
0,1671663600000,SBKP
0,1671667200000,SBKP
0,1671670800000,SBKP
0,1671674400000,SBKP
0,1671678000000,SBKP
0,1671681600000,SBKP
0,1671685200000,SBKP
0,1671688800000,SBKP
0,1671692400000,SBKP
0,1671696000000,SBKP
0,1671699600000,SBKP
0,1671703200000,SBKP
0,1671706800000,SBKP
0,1671710400000,SBKP
0,1671714000000,SBKP
0,1671717600000,SBKP
1,1671721200000,SBKP
0,1671724800000,SBKP
0,1671728400000,SBKP
1,1671732000000,SBKP
0,1671735600000,SBKP
0,1671739200000,SBKP
0,1671742800000,SBKP
0,1671746400000,SBKP
0,1671750000000,SBKP
1,1671753600000,SBKP
0,1671757200000,SBKP
0,1671760800000,SBKP
0,1671764400000,SBKP
0,1671768000000,SBKP
0,1671771600000,SBKP
0,1671775200000,SBKP
0,1671778800000,SBKP
0,1671782400000,SBKP
0,1671786000000,SBKP
0,1671789600000,SBKP
0,1671793200000,SBKP
0,1671796800000,SBKP
0,1671800400000,SBKP
0,1671804000000,SBKP
0,1671807600000,SBKP
0,1671811200000,SBKP
0,1671814800000,SBKP
0,1671818400000,SBKP
0,1671822000000,SBKP
0,1671825600000,SBKP
0,1671829200000,SBKP
0,1671832800000,SBKP
0,1671836400000,SBKP
0,1671840000000,SBKP
0,1671843600000,SBKP
0,1671847200000,SBKP
0,1671850800000,SBKP
0,1671854400000,SBKP
0,1671858000000,SBKP
0,1671861600000,SBKP
0,1671865200000,SBKP
0,1671868800000,SBKP
0,1671872400000,SBKP
0,1671876000000,SBKP
0,1671879600000,SBKP
0,1671883200000,SBKP
0,1671886800000,SBKP
0,1671890400000,SBKP
0,1671894000000,SBKP
0,1671897600000,SBKP
0,1671901200000,SBKP
0,1671904800000,SBKP
0,1671908400000,SBKP
2,1671912000000,SBKP
0,1671915600000,SBKP
0,1671919200000,SBKP
0,1671922800000,SBKP
0,1671926400000,SBKP
0,1671930000000,SBKP
0,1671933600000,SBKP
0,1671937200000,SBKP
0,1671940800000,SBKP
0,1671944400000,SBKP
0,1671948000000,SBKP
0,1671951600000,SBKP
0,1671955200000,SBKP
0,1671958800000,SBKP
0,1671962400000,SBKP
0,1671966000000,SBKP
0,1671969600000,SBKP
0,1671973200000,SBKP
0,1671976800000,SBKP
0,1671980400000,SBKP
0,1671984000000,SBKP
0,1671987600000,SBKP
0,1671991200000,SBKP
15,1671994800000,SBKP
2,1671998400000,SBKP
0,1672002000000,SBKP
0,1672005600000,SBKP
0,1672009200000,SBKP
0,1672012800000,SBKP
0,1672016400000,SBKP
0,1672020000000,SBKP
0,1672023600000,SBKP
0,1672027200000,SBKP
0,1672030800000,SBKP
0,1672034400000,SBKP
0,1672038000000,SBKP
0,1672041600000,SBKP
0,1672045200000,SBKP
0,1672048800000,SBKP
0,1672052400000,SBKP
0,1672056000000,SBKP
0,1672059600000,SBKP
2,1672063200000,SBKP
0,1672066800000,SBKP
0,1672070400000,SBKP
0,1672074000000,SBKP
0,1672077600000,SBKP
1,1672081200000,SBKP
1,1672084800000,SBKP
0,1672088400000,SBKP
0,1672092000000,SBKP
0,1672095600000,SBKP
0,1672099200000,SBKP
0,1672102800000,SBKP
0,1672106400000,SBKP
0,1672110000000,SBKP
0,1672113600000,SBKP
0,1672117200000,SBKP
0,1672120800000,SBKP
0,1672124400000,SBKP
0,1672128000000,SBKP
0,1672131600000,SBKP
0,1672135200000,SBKP
0,1672138800000,SBKP
0,1672142400000,SBKP
0,1672146000000,SBKP
0,1672149600000,SBKP
0,1672153200000,SBKP
0,1672156800000,SBKP
0,1672160400000,SBKP
0,1672164000000,SBKP
1,1672167600000,SBKP
1,1672171200000,SBKP
0,1672174800000,SBKP
0,1672178400000,SBKP
0,1672182000000,SBKP
0,1672185600000,SBKP
0,1672189200000,SBKP
0,1672192800000,SBKP
0,1672196400000,SBKP
0,1672200000000,SBKP
0,1672203600000,SBKP
0,1672207200000,SBKP
1,1672210800000,SBKP
4,1672214400000,SBKP
8,1672218000000,SBKP
3,1672221600000,SBKP
0,1672225200000,SBKP
0,1672228800000,SBKP
0,1672232400000,SBKP
0,1672236000000,SBKP
0,1672239600000,SBKP
0,1672243200000,SBKP
0,1672246800000,SBKP
0,1672250400000,SBKP
0,1672254000000,SBKP
0,1672257600000,SBKP
0,1672261200000,SBKP
0,1672264800000,SBKP
0,1672268400000,SBKP
0,1672272000000,SBKP
0,1672275600000,SBKP
0,1672279200000,SBKP
0,1672282800000,SBKP
0,1672286400000,SBKP
0,1672290000000,SBKP
0,1672293600000,SBKP
0,1672297200000,SBKP
0,1672300800000,SBKP
0,1672304400000,SBKP
1,1672308000000,SBKP
0,1672311600000,SBKP
0,1672315200000,SBKP
0,1672318800000,SBKP
0,1672322400000,SBKP
0,1672326000000,SBKP
0,1672329600000,SBKP
0,1672333200000,SBKP
1,1672336800000,SBKP
0,1672340400000,SBKP
0,1672344000000,SBKP
0,1672347600000,SBKP
0,1672351200000,SBKP
4,1672354800000,SBKP
0,1672358400000,SBKP
2,1672362000000,SBKP
0,1672365600000,SBKP
0,1672369200000,SBKP
0,1672372800000,SBKP
0,1672376400000,SBKP
0,1672380000000,SBKP
0,1672383600000,SBKP
0,1672387200000,SBKP
0,1672390800000,SBKP
0,1672394400000,SBKP
0,1672398000000,SBKP
0,1672401600000,SBKP
0,1672405200000,SBKP
0,1672408800000,SBKP
0,1672412400000,SBKP
0,1672416000000,SBKP
0,1672419600000,SBKP
0,1672423200000,SBKP
0,1672426800000,SBKP
0,1672430400000,SBKP
1,1672434000000,SBKP
1,1672437600000,SBKP
0,1672441200000,SBKP
0,1672444800000,SBKP
0,1672448400000,SBKP
0,1672452000000,SBKP
0,1672455600000,SBKP
0,1672459200000,SBKP
0,1672462800000,SBKP
0,1672466400000,SBKP
0,1672470000000,SBKP
0,1672473600000,SBKP
0,1672477200000,SBKP
2,1672480800000,SBKP
0,1672484400000,SBKP
0,1672488000000,SBKP
0,1672491600000,SBKP
0,1672495200000,SBKP
0,1672498800000,SBKP
0,1672502400000,SBKP
0,1672506000000,SBKP
0,1672509600000,SBKP
0,1672513200000,SBKP
0,1672516800000,SBKP
0,1672520400000,SBKP
0,1672524000000,SBKP
0,1672527600000,SBKP
0,1672531200000,SBKP
0,1672534800000,SBKP
0,1672538400000,SBKP
0,1672542000000,SBKP
0,1672545600000,SBKP
0,1672549200000,SBKP
0,1672552800000,SBKP
0,1672556400000,SBKP
0,1672560000000,SBKP
0,1672563600000,SBKP
0,1672567200000,SBKP
0,1672570800000,SBKP
0,1672574400000,SBKP
0,1672578000000,SBKP
0,1672581600000,SBKP
0,1672585200000,SBKP
0,1672588800000,SBKP
0,1672592400000,SBKP
0,1672596000000,SBKP
0,1672599600000,SBKP
0,1672603200000,SBKP
0,1672606800000,SBKP
0,1672610400000,SBKP
0,1672614000000,SBKP
0,1672617600000,SBKP
0,1672621200000,SBKP
0,1672624800000,SBKP
0,1672628400000,SBKP
0,1672632000000,SBKP
0,1672635600000,SBKP
0,1672639200000,SBKP
0,1672642800000,SBKP
0,1672646400000,SBKP
0,1672650000000,SBKP
0,1672653600000,SBKP
0,1672657200000,SBKP
0,1672660800000,SBKP
0,1672664400000,SBKP
0,1672668000000,SBKP
0,1672671600000,SBKP
0,1672675200000,SBKP
0,1672678800000,SBKP
0,1672682400000,SBKP
1,1672686000000,SBKP
0,1672689600000,SBKP
0,1672693200000,SBKP
3,1672696800000,SBKP
0,1672700400000,SBKP
0,1672704000000,SBKP
0,1672707600000,SBKP
0,1672711200000,SBKP
0,1672714800000,SBKP
0,1672718400000,SBKP
0,1672722000000,SBKP
0,1672725600000,SBKP
0,1672729200000,SBKP
0,1672732800000,SBKP
0,1672736400000,SBKP
0,1672740000000,SBKP
0,1672743600000,SBKP
0,1672747200000,SBKP
0,1672750800000,SBKP
0,1672754400000,SBKP
0,1672758000000,SBKP
0,1672761600000,SBKP
0,1672765200000,SBKP
0,1672768800000,SBKP
1,1672772400000,SBKP
0,1672776000000,SBKP
0,1672779600000,SBKP
1,1672783200000,SBKP
0,1672786800000,SBKP
2,1672790400000,SBKP
0,1672794000000,SBKP
0,1672797600000,SBKP
0,1672801200000,SBKP
0,1672804800000,SBKP
0,1672808400000,SBKP
0,1672812000000,SBKP
0,1672815600000,SBKP
0,1672819200000,SBKP
0,1672822800000,SBKP
0,1672826400000,SBKP
0,1672830000000,SBKP
0,1672833600000,SBKP
0,1672837200000,SBKP
1,1672840800000,SBKP
0,1672844400000,SBKP
0,1672848000000,SBKP
0,1672851600000,SBKP
0,1672855200000,SBKP
12,1672858800000,SBKP
5,1672862400000,SBKP
0,1672866000000,SBKP
0,1672869600000,SBKP
0,1672873200000,SBKP
1,1672876800000,SBKP
0,1672880400000,SBKP
0,1672884000000,SBKP
0,1672887600000,SBKP
0,1672891200000,SBKP
0,1672894800000,SBKP
0,1672898400000,SBKP
0,1672902000000,SBKP
0,1672905600000,SBKP
0,1672909200000,SBKP
0,1672912800000,SBKP
0,1672916400000,SBKP
0,1672920000000,SBKP
0,1672923600000,SBKP
0,1672927200000,SBKP
0,1672930800000,SBKP
0,1672934400000,SBKP
0,1672938000000,SBKP
0,1672941600000,SBKP
0,1672945200000,SBKP
0,1672948800000,SBKP
0,1672952400000,SBKP
0,1672956000000,SBKP
0,1672959600000,SBKP
0,1672963200000,SBKP
0,1672966800000,SBKP
0,1672970400000,SBKP
0,1672974000000,SBKP
0,1672977600000,SBKP
0,1672981200000,SBKP
0,1672984800000,SBKP
0,1672988400000,SBKP
0,1672992000000,SBKP
0,1672995600000,SBKP
0,1672999200000,SBKP
0,1673002800000,SBKP
0,1673006400000,SBKP
0,1673010000000,SBKP
0,1673013600000,SBKP
0,1673017200000,SBKP
1,1673020800000,SBKP
0,1673024400000,SBKP
0,1673028000000,SBKP
0,1673031600000,SBKP
0,1673035200000,SBKP
0,1673038800000,SBKP
0,1673042400000,SBKP
0,1673046000000,SBKP
0,1673049600000,SBKP
0,1673053200000,SBKP
0,1673056800000,SBKP
0,1673060400000,SBKP
0,1673064000000,SBKP
0,1673067600000,SBKP
0,1673071200000,SBKP
0,1673074800000,SBKP
0,1673078400000,SBKP
0,1673082000000,SBKP
0,1673085600000,SBKP
0,1673089200000,SBKP
0,1673092800000,SBKP
0,1673096400000,SBKP
0,1673100000000,SBKP
0,1673103600000,SBKP
0,1673107200000,SBKP
0,1673110800000,SBKP
0,1673114400000,SBKP
0,1673118000000,SBKP
0,1673121600000,SBKP
0,1673125200000,SBKP
0,1673128800000,SBKP
1,1673132400000,SBKP
0,1673136000000,SBKP
0,1673139600000,SBKP
0,1673143200000,SBKP
0,1673146800000,SBKP
0,1673150400000,SBKP
0,1673154000000,SBKP
0,1673157600000,SBKP
0,1673161200000,SBKP
0,1673164800000,SBKP
0,1673168400000,SBKP
0,1673172000000,SBKP
0,1673175600000,SBKP
0,1673179200000,SBKP
0,1673182800000,SBKP
0,1673186400000,SBKP
0,1673190000000,SBKP
0,1673193600000,SBKP
0,1673197200000,SBKP
0,1673200800000,SBKP
0,1673204400000,SBKP
0,1673208000000,SBKP
0,1673211600000,SBKP
0,1673215200000,SBKP
0,1673218800000,SBKP
0,1673222400000,SBKP
0,1673226000000,SBKP
0,1673229600000,SBKP
0,1673233200000,SBKP
0,1673236800000,SBKP
0,1673240400000,SBKP
0,1673244000000,SBKP
0,1673247600000,SBKP
0,1673251200000,SBKP
0,1673254800000,SBKP
0,1673258400000,SBKP
0,1673262000000,SBKP
0,1673265600000,SBKP
0,1673269200000,SBKP
0,1673272800000,SBKP
0,1673276400000,SBKP
0,1673280000000,SBKP
0,1673283600000,SBKP
0,1673287200000,SBKP
4,1673290800000,SBKP
0,1673294400000,SBKP
0,1673298000000,SBKP
0,1673301600000,SBKP
0,1673305200000,SBKP
0,1673308800000,SBKP
0,1673312400000,SBKP
0,1673316000000,SBKP
0,1673319600000,SBKP
0,1673323200000,SBKP
0,1673326800000,SBKP
0,1673330400000,SBKP
0,1673334000000,SBKP
0,1673337600000,SBKP
0,1673341200000,SBKP
2,1673344800000,SBKP
0,1673348400000,SBKP
0,1673352000000,SBKP
0,1673355600000,SBKP
0,1673359200000,SBKP
0,1673362800000,SBKP
0,1673366400000,SBKP
0,1673370000000,SBKP
0,1673373600000,SBKP
1,1673377200000,SBKP
1,1673380800000,SBKP
0,1673384400000,SBKP
0,1673388000000,SBKP
0,1673391600000,SBKP
0,1673395200000,SBKP
0,1673398800000,SBKP
0,1673402400000,SBKP
0,1673406000000,SBKP
0,1673409600000,SBKP
0,1673413200000,SBKP
0,1673416800000,SBKP
0,1673420400000,SBKP
0,1673424000000,SBKP
0,1673427600000,SBKP
2,1673431200000,SBKP
0,1673434800000,SBKP
0,1673438400000,SBKP
0,1673442000000,SBKP
0,1673445600000,SBKP
1,1673449200000,SBKP
0,1673452800000,SBKP
0,1673456400000,SBKP
0,1673460000000,SBKP
2,1673463600000,SBKP
0,1673467200000,SBKP
0,1673470800000,SBKP
0,1673474400000,SBKP
0,1673478000000,SBKP
0,1673481600000,SBKP
3,1673485200000,SBKP
0,1673488800000,SBKP
0,1673492400000,SBKP
0,1673496000000,SBKP
0,1673499600000,SBKP
0,1673503200000,SBKP
0,1673506800000,SBKP
0,1673510400000,SBKP
0,1673514000000,SBKP
2,1673517600000,SBKP
0,1673521200000,SBKP
0,1673524800000,SBKP
1,1673528400000,SBKP
0,1673532000000,SBKP
2,1673535600000,SBKP
0,1673539200000,SBKP
0,1673542800000,SBKP
0,1673546400000,SBKP
0,1673550000000,SBKP
0,1673553600000,SBKP
0,1673557200000,SBKP
1,1673560800000,SBKP
0,1673564400000,SBKP
1,1673568000000,SBKP
0,1673571600000,SBKP
0,1673575200000,SBKP
0,1673578800000,SBKP
0,1673582400000,SBKP
0,1673586000000,SBKP
0,1673589600000,SBKP
0,1673593200000,SBKP
0,1673596800000,SBKP
0,1673600400000,SBKP
0,1673604000000,SBKP
0,1673607600000,SBKP
0,1673611200000,SBKP
0,1673614800000,SBKP
2,1673618400000,SBKP
0,1673622000000,SBKP
0,1673625600000,SBKP
0,1673629200000,SBKP
0,1673632800000,SBKP
0,1673636400000,SBKP
0,1673640000000,SBKP
0,1673643600000,SBKP
0,1673647200000,SBKP
0,1673650800000,SBKP
15,1673654400000,SBKP
8,1673658000000,SBKP
0,1673661600000,SBKP
0,1673665200000,SBKP
0,1673668800000,SBKP
0,1673672400000,SBKP
0,1673676000000,SBKP
0,1673679600000,SBKP
0,1673683200000,SBKP
1,1673686800000,SBKP
0,1673690400000,SBKP
0,1673694000000,SBKP
0,1673697600000,SBKP
0,1673701200000,SBKP
0,1673704800000,SBKP
0,1673708400000,SBKP
0,1673712000000,SBKP
0,1673715600000,SBKP
0,1673719200000,SBKP
0,1673722800000,SBKP
0,1673726400000,SBKP
0,1673730000000,SBKP
0,1673733600000,SBKP
0,1673737200000,SBKP
0,1673740800000,SBKP
0,1673744400000,SBKP
0,1673748000000,SBKP
0,1673751600000,SBKP
0,1673755200000,SBKP
0,1673758800000,SBKP
0,1673762400000,SBKP
0,1673766000000,SBKP
0,1673769600000,SBKP
0,1673773200000,SBKP
0,1673776800000,SBKP
0,1673780400000,SBKP
0,1673784000000,SBKP
0,1673787600000,SBKP
0,1673791200000,SBKP
0,1673794800000,SBKP
0,1673798400000,SBKP
0,1673802000000,SBKP
1,1673805600000,SBKP
1,1673809200000,SBKP
3,1673812800000,SBKP
0,1673816400000,SBKP
0,1673820000000,SBKP
0,1673823600000,SBKP
0,1673827200000,SBKP
0,1673830800000,SBKP
0,1673834400000,SBKP
0,1673838000000,SBKP
0,1673841600000,SBKP
0,1673845200000,SBKP
0,1673848800000,SBKP
0,1673852400000,SBKP
0,1673856000000,SBKP
0,1673859600000,SBKP
0,1673863200000,SBKP
0,1673866800000,SBKP
0,1673870400000,SBKP
0,1673874000000,SBKP
0,1673877600000,SBKP
0,1673881200000,SBKP
0,1673884800000,SBKP
0,1673888400000,SBKP
1,1673892000000,SBKP
23,1673895600000,SBKP
1,1673899200000,SBKP
0,1673902800000,SBKP
3,1673906400000,SBKP
2,1673910000000,SBKP
0,1673913600000,SBKP
0,1673917200000,SBKP
0,1673920800000,SBKP
0,1673924400000,SBKP
0,1673928000000,SBKP
0,1673931600000,SBKP
0,1673935200000,SBKP
0,1673938800000,SBKP
0,1673942400000,SBKP
0,1673946000000,SBKP
0,1673949600000,SBKP
0,1673953200000,SBKP
0,1673956800000,SBKP
0,1673960400000,SBKP
1,1673964000000,SBKP
0,1673967600000,SBKP
0,1673971200000,SBKP
0,1673974800000,SBKP
0,1673978400000,SBKP
0,1673982000000,SBKP
0,1673985600000,SBKP
1,1673989200000,SBKP
0,1673992800000,SBKP
0,1673996400000,SBKP
0,1674000000000,SBKP
0,1674003600000,SBKP
0,1674007200000,SBKP
0,1674010800000,SBKP
0,1674014400000,SBKP
0,1674018000000,SBKP
0,1674021600000,SBKP
0,1674025200000,SBKP
0,1674028800000,SBKP
0,1674032400000,SBKP
0,1674036000000,SBKP
0,1674039600000,SBKP
0,1674043200000,SBKP
0,1674046800000,SBKP
0,1674050400000,SBKP
0,1674054000000,SBKP
0,1674057600000,SBKP
0,1674061200000,SBKP
0,1674064800000,SBKP
2,1674068400000,SBKP
9,1674072000000,SBKP
0,1674075600000,SBKP
0,1674079200000,SBKP
0,1674082800000,SBKP
0,1674086400000,SBKP
0,1674090000000,SBKP
0,1674093600000,SBKP
0,1674097200000,SBKP
0,1674100800000,SBKP
0,1674104400000,SBKP
0,1674108000000,SBKP
0,1674111600000,SBKP
0,1674115200000,SBKP
0,1674118800000,SBKP
0,1674122400000,SBKP
0,1674126000000,SBKP
